ItemCode,ItemName,Categoria,U_Divisi,U_Linea,U_Area,Lote,FechAdmis,Rango_Fechas,Cantidad,Costo,ValorStockTotal,CodBodega,NomBodega,Ancho,Peso,SubClasif,Proveedor,Observaciones,ClaseExpedicion,UMInv,Base_Mt2,Base_MT3,dias_recep,Fec_ult_vta,Fec_ult_consumo,Fecha_Ult_recep,U_Vendedor,U_Stock_minimo,U_Stock_reposicion,CardCode,CardName,ClienteItem,PlannedQty,CmpltQty,Comprometido,QtyUltFact
20221,IMPRESORA ZEBRA TLP 2844 - 203 DPI,INDUST.IMPRESORA,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"01, 02, 03, 04, 05, 06, 07, 08, 16, 15, 14, 13, 12, 11, 09, 10, 18, 17, 19, 20, 26, 24, 22, 21, 34, 35, 36, 38, 40, 42, 44, 45, 46, 48, 49, 50, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, PRODUCCION, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., MAURICIO MEDINA, BODEGA CLIENTES, MAURICIO DAVIS, POSCOSECHA MUESTRAS, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, CONTAINER, RRHH, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,UNIDAD,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
20226,ROL15-2761-04 RODILLO TRACTOR DATAMAX I-CLASS,ST-ETIQUETADO,,,,,1900-01-01,Error en procesamiento,0.0,28404.0,0.0,"54, 53, 52, 51, 50, 49, 48, 46, 45, 44, 42, 40, 38, 36, 35, 34, 21, 22, 24, 26, 20, 19, 17, 18, 10, 09, 11, 12, 13, 14, 15, 16, 08, 07, 06, 05, 04, 03, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, BODEGA DURAMET, ST CONCEPCION, RRHH, CONTAINER, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, POSCOSECHA MUESTRAS, MAURICIO DAVIS, BODEGA CLIENTES, MAURICIO MEDINA, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, PRODUCCION, PRODUCTOS TERMINADOS, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,- Ningún fabricante -,,Consignacion,UN,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3000000948,AGROSUPER VIENESA TRADICIONAL 20 UNIDADES,SERVICIO PRIME,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"01, 02, 03, 04, 05, 06, 07, 08, 16, 15, 14, 13, 12, 11, 09, 10, 18, 17, 19, 20, 26, 24, 22, 21, 34, 35, 36, 38, 40, 42, 44, 45, 46, 48, 49, 50, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, PRODUCCION, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., MAURICIO MEDINA, BODEGA CLIENTES, MAURICIO DAVIS, POSCOSECHA MUESTRAS, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, CONTAINER, RRHH, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,ROLLO,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
31578,CONO 25.4 X 100 X 3 unidad,PROD. INSUMOS,,,,,1900-01-01,Error en procesamiento,7948.0,64.0,508672.0,"54, 53, 52, 51, 50, 42, 38, 35, 21, 20, 17, 10, 08, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SERV.TECNICO SAMSON, BODEGA DURAMET, RRHH, BODEGA GESLOG INTEGRAL, TINTAS, POSCOSECHA MUESTRAS, BODEGA CLIENTES, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,CONO,TAISA,58 x kilo (750 X Bolsa),Consignacion,UNIDAD,,,86.0,,2025-11-25,2025-08-31,,8000.0,0.0,,,,0.0,0.0,15551.839616,0.0
316233,FILM MERKAT BARRA CHOCOLATE-LECHE BRUGGEN,SERVICIO PRIME,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"01, 02, 04, 03, 08, 07, 06, 05, 10, 09, 11, 12, 13, 14, 15, 16, 17, 18, 20, 19, 21, 22, 24, 26, 35, 34, 38, 36, 42, 40, 45, 44, 50, 49, 48, 46, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,ROLLO,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
316234,FILM MERKAT BARRA MIEL BRUGGEN,SERVICIO PRIME,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"54, 53, 52, 51, 46, 48, 49, 50, 44, 45, 40, 42, 36, 38, 34, 35, 26, 24, 22, 21, 19, 20, 18, 17, 16, 15, 14, 13, 12, 11, 09, 10, 05, 06, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, BODEGA DURAMET, CONTAINER, RRHH, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,ROLLO,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3200020382,ETIQUETA PRIME  GRASA/SODIO 35 X 35 MM,SERVICIO PRIME,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"01, 02, 04, 03, 08, 07, 06, 05, 10, 09, 11, 12, 13, 14, 15, 16, 17, 18, 20, 19, 21, 22, 24, 26, 35, 34, 38, 36, 42, 40, 45, 44, 50, 49, 48, 46, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,UNIDADES,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
32063,SAM.PCB080.1 Tarjeta cargador,SAMSON SERV.TEC,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"54, 53, 52, 51, 46, 48, 49, 50, 44, 45, 40, 42, 36, 38, 34, 35, 26, 24, 22, 21, 19, 20, 18, 17, 16, 15, 14, 13, 12, 11, 09, 10, 05, 06, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, BODEGA DURAMET, CONTAINER, RRHH, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,- Ningún fabricante -,,Consignacion,UNIDAD,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
32093,SAM1.Led 5mm rojo,SAMSON SERV.TEC,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"01, 02, 04, 03, 08, 07, 06, 05, 10, 09, 11, 12, 13, 14, 15, 16, 17, 18, 20, 19, 21, 22, 24, 26, 35, 34, 38, 36, 42, 40, 45, 44, 50, 49, 48, 46, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,Consignacion,UNIDAD,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
32105,SAM2.Caja plastica 180x110x60mm,SAMSON SERV.TEC,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"54, 53, 52, 51, 46, 48, 49, 50, 44, 45, 40, 42, 36, 38, 34, 35, 26, 24, 22, 21, 19, 20, 18, 17, 16, 15, 14, 13, 12, 11, 09, 10, 05, 06, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, BODEGA DURAMET, CONTAINER, RRHH, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,- Ningún fabricante -,,Consignacion,UNIDAD,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
32133,SAM1.Disipador 200mm,SAMSON SERV.TEC,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"01, 02, 04, 03, 08, 07, 06, 05, 10, 09, 11, 12, 13, 14, 15, 16, 17, 18, 20, 19, 21, 22, 24, 26, 35, 34, 38, 36, 42, 40, 45, 44, 50, 49, 48, 46, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,Consignacion,UNIDAD,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
32136,SAM1.Fuente de poder 600w,SAMSON SERV.TEC,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"54, 53, 52, 51, 46, 48, 49, 50, 44, 45, 40, 42, 36, 38, 34, 35, 26, 24, 22, 21, 19, 20, 18, 17, 16, 15, 14, 13, 12, 11, 09, 10, 05, 06, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, BODEGA DURAMET, CONTAINER, RRHH, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,- Ningún fabricante -,,Consignacion,UNIDAD,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
32137,SAM1.Ventilador de 80x80mm,SAMSON SERV.TEC,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"01, 02, 04, 03, 08, 07, 06, 05, 10, 09, 11, 12, 13, 14, 15, 16, 17, 18, 20, 19, 21, 22, 24, 26, 35, 34, 38, 36, 42, 40, 45, 44, 50, 49, 48, 46, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,Consignacion,UNIDAD,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
32192,SAM.CGD05 Cargado de pack baterias,SAMSON SERV.TEC,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"54, 53, 52, 51, 46, 48, 49, 50, 44, 45, 40, 42, 36, 38, 34, 35, 26, 24, 22, 21, 19, 20, 18, 17, 16, 15, 14, 13, 12, 11, 09, 10, 05, 06, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, BODEGA DURAMET, CONTAINER, RRHH, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,- Ningún fabricante -,,BASE AGUA,UNIDAD,5.0,0.0,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
33246,SAM1.Interruptor On/OF Switch,SAMSON SERV.TEC,,,,,1900-01-01,Error en procesamiento,0.0,0.0,0.0,"01, 02, 04, 03, 08, 07, 06, 05, 10, 09, 11, 12, 13, 14, 15, 16, 17, 18, 20, 19, 21, 22, 24, 26, 35, 34, 38, 36, 42, 40, 45, 44, 50, 49, 48, 46, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,Consignacion,UNIDAD,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
33339,G79027M LINER TAKE UP ZEBRA Z4M+,ST-ETIQUETADO,,,,,1900-01-01,Error en procesamiento,0.0,171334.3333,0.0,"54, 53, 52, 51, 46, 48, 49, 50, 44, 45, 40, 42, 36, 38, 34, 35, 26, 24, 22, 21, 19, 20, 18, 17, 16, 15, 14, 13, 12, 11, 09, 10, 05, 06, 07, 08, 03, 04, 02, 01","GESLOG PUDAHUEL, BODEGA ESQUIM, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, BODEGA DURAMET, CONTAINER, RRHH, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, MAURICIO MEDINA, BODEGA CLIENTES, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, MPRIMA SOBRE STOCK, PRODUCTOS TERMINADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,0.0,,- Ningún fabricante -,,Consignacion,UN,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
33365,SAM.TAP2 Espaciador plastico,SAMSON ST SINCLAIR,,,,,1900-01-01,Error en procesamiento,0.0,1073.5769,0.0,"01, 02, 04, 03, 08, 07, 06, 05, 10, 09, 11, 12, 13, 14, 15, 16, 17, 18, 20, 19, 21, 22, 24, 26, 35, 34, 38, 36, 42, 40, 45, 44, 50, 49, 48, 46, 51, 52, 53, 54","BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, MAURICIO MEDINA, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, RRHH, CONTAINER, BODEGA DURAMET, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,0.0,,- Ningún fabricante -,,Consignacion,UN,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
